"departure","arrival","departure_longitude","departure_latitude","arrival_longitude","arrival_latitude"
"2544N","2545D",4.244986,52.03423,4.270413,52.04476
"2545D","2533V",4.270413,52.04476,4.28958147243358,52.0502735545442
"2533V","2545D",4.28958147243358,52.0502735545442,4.270413,52.04476
"2544X","2548",4.258736,52.04858,4.290399,52.02944
"2548","2544X",4.290399,52.02944,4.258736,52.04858
"2544X","2544E",4.258736,52.04858,4.250288,52.04648
"2544E","2544X",4.250288,52.04648,4.258736,52.04858
"2544X","2542E",4.258736,52.04858,4.26738012750464,52.0358716118828
"2542E","2544X",4.26738012750464,52.0358716118828,4.258736,52.04858
"2543B","2713",4.261462,52.04082,4.484199,52.05438
"2713","2544G",4.484199,52.05438,4.259543,52.04253
"2544G","2544N",4.259543,52.04253,4.244986,52.03423
"2544N","2544G",4.244986,52.03423,4.259543,52.04253
"2544R","2583",4.250122,52.03996,4.256884,52.09254
"2583","2544R",4.256884,52.09254,4.250122,52.03996
"2544R","2532B",4.250122,52.03996,4.2979209377582,52.0471157904556
"2532B","2544R",4.2979209377582,52.0471157904556,4.250122,52.03996
"2544K","2671",4.258285,52.04415,4.208966,51.99332
"2671","2544K",4.208966,51.99332,4.258285,52.04415
"2544K","2544M",4.258285,52.04415,4.251294,52.03961
"2544K","2573",4.258285,52.04415,4.284134,52.06537
"2573","2544K",4.284134,52.06537,4.258285,52.04415
"2544K","3061",4.258285,52.04415,4.504965,51.92704
"3061","2544K",4.504965,51.92704,4.258285,52.04415
"2542J","2353",4.258106,52.03853,4.53855,52.16652
"2547","2544J",4.266762,52.06093,4.258303,52.04502
"2544X","2564",4.258736,52.04858,4.258003,52.06811
"2564","2544X",4.258003,52.06811,4.258736,52.04858
"2544S","2542E",4.250917,52.04168,4.26738012750464,52.0358716118828
"2542E","2544S",4.26738012750464,52.0358716118828,4.250917,52.04168
"2544S","2665",4.250917,52.04168,4.534548,52.02257
"2665","2544S",4.534548,52.02257,4.250917,52.04168
"2544S","2544N",4.250917,52.04168,4.244986,52.03423
"2544K","2555",4.258285,52.04415,4.225491,52.061
"2555","2544K",4.225491,52.061,4.258285,52.04415
"2544M","2511",4.251294,52.03961,4.317539,52.07851
"2511","2544M",4.317539,52.07851,4.251294,52.03961
"2544V","2713",4.25996,52.04548,4.484199,52.05438
"2713","2544V",4.484199,52.05438,4.25996,52.04548
"2544S","2533S",4.250917,52.04168,4.28645030227064,52.0553882157222
"2533S","2544S",4.28645030227064,52.0553882157222,4.250917,52.04168
"2628","2552",4.375679,52.00169,4.247789,52.05459
"2548","2544C",4.290399,52.02944,4.253386,52.04675
"1043","2545G",4.823093,52.38991,4.275293,52.04924
"2544R","2525",4.250122,52.03996,4.303305,52.06238
"2525","2544R",4.303305,52.06238,4.250122,52.03996
"2544R","2685",4.250122,52.03996,4.223557,52.02624
"2685","2544R",4.223557,52.02624,4.250122,52.03996
"2544R","2532R",4.250122,52.03996,4.2950248696903,52.0484979847576
"2532R","2544R",4.2950248696903,52.0484979847576,4.250122,52.03996
"2544K","5171",4.258285,52.04415,5.047381,51.65595
"5171","2544K",5.047381,51.65595,4.258285,52.04415
"2544X","1043",4.258736,52.04858,4.823093,52.38991
"1043","2544X",4.823093,52.38991,4.258736,52.04858
"2353","1043",4.53855,52.16652,4.823093,52.38991
"2544X","2553",4.258736,52.04858,4.221591,52.04493
"2553","2544X",4.221591,52.04493,4.258736,52.04858
"2544C","2353",4.253386,52.04675,4.53855,52.16652
"2353","2544C",4.53855,52.16652,4.253386,52.04675
"2544V","2545P",4.25996,52.04548,4.280035,52.0487
"2545P","2544V",4.280035,52.0487,4.25996,52.04548
"2542J","2554",4.258106,52.03853,4.219691,52.06499
"2544S","2514",4.250917,52.04168,4.308987,52.08523
"2514","2544S",4.308987,52.08523,4.250917,52.04168
"2544S","2353",4.250917,52.04168,4.53855,52.16652
"2353","2544S",4.53855,52.16652,4.250917,52.04168
"2525","2543B",4.303305,52.06238,4.261462,52.04082
"2544S","2543R",4.250917,52.04168,4.266393,52.04289
"2544S","2544J",4.250917,52.04168,4.258303,52.04502
"2544J","2544S",4.258303,52.04502,4.250917,52.04168
"2542J","2713",4.25810585894184,52.0385334972944,4.484199,52.05438
"2544S","2545A",4.250917,52.04168,4.263082,52.05302
"2545A","2544S",4.263082,52.05302,4.250917,52.04168
"2545H","2544S",4.282732,52.04369,4.250917,52.04168
"2544M","2544M",4.251294,52.03961,4.251294,52.03961
"2552","2544M",4.247789,52.05459,4.251294,52.03961
"2544V","3061",4.25996,52.04548,4.504965,51.92704
"3061","2544V",4.504965,51.92704,4.25996,52.04548
"2544M","2542J",4.251294,52.03961,4.25810585894184,52.0385334972944
"2542J","2665",4.25810585894184,52.0385334972944,4.534548,52.02257
"2665","2544M",4.534548,52.02257,4.251294,52.03961
"2542J","2544M",4.25810585894184,52.0385334972944,4.251294,52.03961
"2544V","2542J",4.25996,52.04548,4.25810585894184,52.0385334972944
"2542J","2544V",4.25810585894184,52.0385334972944,4.25996,52.04548
"2544V","2544N",4.25996,52.04548,4.244986,52.03423
"2544N","2544V",4.244986,52.03423,4.25996,52.04548
"2564","2284",4.258003,52.06811,4.313038,52.04115
"2284","2544T",4.313038,52.04115,4.255624,52.04371
"2542J","2553",4.25810585894184,52.0385334972944,4.221591,52.04493
"2553","2542J",4.221591,52.04493,4.258106,52.03853
"2542J","2542K",4.258106,52.03853,4.263124,52.03644
"2542K","2542J",4.263124,52.03644,4.25810585894184,52.0385334972944
"5171","2543B",5.047381,51.65595,4.261462,52.04082
"2544X","2641",4.258736,52.04858,4.434602,52.01597
"2641","2544X",4.434602,52.01597,4.258736,52.04858
"2542J","2542N",4.25810585894184,52.0385334972944,4.25975908922716,52.0331301455693
"2542N","2542J",4.25975908922716,52.0331301455693,4.25810585894184,52.0385334972944
"2544W","2914",4.257962,52.04676,4.621772,51.97679
"2914","2544W",4.621772,51.97679,4.257962,52.04676
"2544W","2544N",4.257962,52.04676,4.244986,52.03423
"2544W","2532R",4.257962,52.04676,4.2950248696903,52.0484979847576
"2532R","2544W",4.2950248696903,52.0484979847576,4.257962,52.04676
"2544J","2353",4.258303,52.04502,4.53855,52.16652
"2525","2544N",4.303305,52.06238,4.244986,52.03423
"2544X","2291",4.258736,52.04858,4.277017,52.01948
"2291","2544X",4.277017,52.01948,4.258736,52.04858
"2544X","2544N",4.258736,52.04858,4.244986,52.03423
"2544N","2544X",4.244986,52.03423,4.258736,52.04858
"2545H","2544R",4.282732,52.04369,4.250122,52.03996
"2544R","2533S",4.250122,52.03996,4.28645030227064,52.0553882157222
"2544M","2713",4.251294,52.03961,4.484199,52.05438
"2713","2544M",4.484199,52.05438,4.251294,52.03961
"2544T","2544E",4.255624,52.04371,4.250288,52.04648
"2544E","2544T",4.250288,52.04648,4.255624,52.04371
"2544T","2713",4.255624,52.04371,4.484199,52.05438
"2713","2544T",4.484199,52.05438,4.255624,52.04371
"2544T","2548",4.255624,52.04371,4.290399,52.02944
"2544R","2545H",4.250122,52.03996,4.282732,52.04369
"2544X","5171",4.258736,52.04858,5.047381,51.65595
"5171","2544X",5.047381,51.65595,4.258736,52.04858
"5171","2544G",5.047381,51.65595,4.259543,52.04253
"2544G","2544X",4.259543,52.04253,4.258736,52.04858
"2542J","1075",4.25810585894184,52.0385334972944,4.859065,52.35212
"1075","2542J",4.859065,52.35212,4.25810585894184,52.0385334972944
"2525","2552",4.303305,52.06238,4.247789,52.05459
"2544J","1012",4.258303,52.04502,4.896023,52.37454
"1012","2544J",4.896023,52.37454,4.258303,52.04502
"2544H","2548",4.260587,52.0458,4.290399,52.02944
"2548","2544H",4.290399,52.02944,4.260587,52.0458
"2544H","2671",4.260587,52.0458,4.208966,51.99332
"2544G","2585",4.259543,52.04253,4.296964,52.09487
"2585","2544G",4.296964,52.09487,4.259543,52.04253
"2544G","2553",4.259543,52.04253,4.221591,52.04493
"2553","2544G",4.221591,52.04493,4.259543,52.04253
"2544G","2511",4.259543,52.04253,4.317539,52.07851
"2713","2544K",4.484199,52.05438,4.258285,52.04415
"2713","2543R",4.484199,52.05438,4.266393,52.04289
"2543R","2543B",4.266393,52.04289,4.261462,52.04082
"2542J","2262",4.25810585894184,52.0385334972944,4.387253,52.09115
"2262","2542J",4.387253,52.09115,4.25810585894184,52.0385334972944
"2544T","2593",4.255624,52.04371,4.342739,52.08531
"2544V","1043",4.25996,52.04548,4.823093,52.38991
"1043","2521",4.823093,52.38991,4.318427,52.06328
"2544R","2585",4.250122,52.03996,4.296964,52.09487
"2585","2544R",4.296964,52.09487,4.250122,52.03996
"2544R","2713",4.250122,52.03996,4.484199,52.05438
"2713","2544R",4.484199,52.05438,4.250122,52.03996
"2544K","2651",4.258285,52.04415,4.470929,52.00237
"2651","2521",4.470929,52.00237,4.318427,52.06328
"2521","2544K",4.318427,52.06328,4.258285,52.04415
"2651","2544K",4.470929,52.00237,4.258285,52.04415
"2544T","2544D",4.255624,52.04371,4.251671,52.04935
"2544D","2544T",4.251671,52.04935,4.255624,52.04371
"2544D","2521",4.251671,52.04935,4.318427,52.06328
"2543A","2532R",4.264118,52.04346,4.2950248696903,52.0484979847576
"2532R","2544K",4.2950248696903,52.0484979847576,4.258285,52.04415
"2544K","2685",4.258285,52.04415,4.223557,52.02624
"2685","2544K",4.223557,52.02624,4.258285,52.04415
"2544J","2533V",4.258303,52.04502,4.28958147243358,52.0502735545442
"2544J","2544H",4.258303,52.04502,4.260587,52.0458
"2671","2545A",4.208966,51.99332,4.263082,52.05302
"2545A","2544V",4.263082,52.05302,4.25996,52.04548
"2552","2543A",4.247789,52.05459,4.264118,52.04346
"2544M","2545P",4.251294,52.03961,4.280035,52.0487
"2545P","2544M",4.280035,52.0487,4.251294,52.03961
"2552","2353",4.247789,52.05459,4.53855,52.16652
"2353","2545G",4.53855,52.16652,4.275293,52.04924
"2544R","2544C",4.250122,52.03996,4.253386,52.04675
"2544C","2544R",4.253386,52.04675,4.250122,52.03996
"2544R","2544L",4.250122,52.03996,4.251908,52.03512
"2544L","2544R",4.251908,52.03512,4.250122,52.03996
"2544H","2532B",4.260587,52.0458,4.2979209377582,52.0471157904556
"2532B","2544H",4.2979209377582,52.0471157904556,4.260587,52.0458
"2544H","2564",4.260587,52.0458,4.258003,52.06811
"2544V","2532B",4.25996,52.04548,4.2979209377582,52.0471157904556
"2532B","2544V",4.2979209377582,52.0471157904556,4.25996,52.04548
"2544X","2681",4.258736,52.04858,4.185465,52.03159
"2681","2544X",4.185465,52.03159,4.258736,52.04858
"2544X","2542K",4.258736,52.04858,4.2631243803594,52.0364390679773
"2542K","2544X",4.2631243803594,52.0364390679773,4.258736,52.04858
"2543A","2552",4.264118,52.04346,4.247789,52.05459
"2544R","5171",4.250122,52.03996,5.047381,51.65595
"5171","2544R",5.047381,51.65595,4.250122,52.03996
"2544R","2544M",4.250122,52.03996,4.251294,52.03961
"2544M","2544R",4.251294,52.03961,4.250122,52.03996
"2681","2132",4.185465,52.03159,4.70623,52.2958
"2544S","2284",4.250917,52.04168,4.313038,52.04115
"2284","2544S",4.313038,52.04115,4.250917,52.04168
"2544W","2585",4.257962,52.04676,4.296964,52.09487
"2585","2544W",4.296964,52.09487,4.257962,52.04676
"2544W","2597",4.257962,52.04676,4.313337,52.10758
"2544N","2544W",4.244986,52.03423,4.257962,52.04676
"2544W","2544J",4.257962,52.04676,4.258303,52.04502
"2544J","2544W",4.258303,52.04502,4.257962,52.04676
"2544W","2544G",4.257962,52.04676,4.259543,52.04253
"2544G","2544W",4.259543,52.04253,4.257962,52.04676
"2597","2544W",4.313337,52.10758,4.257962,52.04676
"2544J","2591",4.258303,52.04502,4.364334,52.0935
"2591","2544J",4.364334,52.0935,4.258303,52.04502
"2544C","2542J",4.253386,52.04675,4.25810585894184,52.0385334972944
"2542J","2544C",4.25810585894184,52.0385334972944,4.253386,52.04675
"2544K","2544R",4.258285,52.04415,4.250122,52.03996
"2544R","2544K",4.250122,52.03996,4.258285,52.04415
"2544J","2291",4.258303,52.04502,4.277017,52.01948
"2685","2544N",4.223557,52.02624,4.244986,52.03423
"2685","2511",4.223557,52.02624,4.317539,52.07851
"2291","2713",4.277017,52.01948,4.484199,52.05438
"2544C","3011",4.253386,52.04675,4.487522,51.91868
"3011","2544C",4.487522,51.91868,4.253386,52.04675
"2544V","2652",4.25996,52.04548,4.460542,51.99096
"2652","2544V",4.460542,51.99096,4.25996,52.04548
"2544H","2593",4.260587,52.0458,4.342739,52.08531
"2593","2544H",4.342739,52.08531,4.260587,52.0458
"2544H","2543V",4.260587,52.0458,4.259972,52.03965
"2543V","2544H",4.259972,52.03965,4.260587,52.0458
"2544V","2543R",4.25996,52.04548,4.266393,52.04289
"2543R","2544V",4.266393,52.04289,4.25996,52.04548
"2544G","3011",4.259543,52.04253,4.487522,51.91868
"3011","2544G",4.487522,51.91868,4.259543,52.04253
"2543R","2544G",4.266393,52.04289,4.259543,52.04253
"2544V","2583",4.25996,52.04548,4.256884,52.09254
"2583","2544V",4.256884,52.09254,4.25996,52.04548
"2544V","2284",4.25996,52.04548,4.313038,52.04115
"2284","2544V",4.313038,52.04115,4.25996,52.04548
"2544R","2564",4.250122,52.03996,4.258003,52.06811
"2564","2544R",4.258003,52.06811,4.250122,52.03996
"2544M","3011",4.251294,52.03961,4.487522,51.91868
"3011","2543B",4.487522,51.91868,4.261462,52.04082
"2543B","3011",4.261462,52.04082,4.487522,51.91868
"2544G","2532C",4.259543,52.04253,4.30393289541937,52.0527610273044
"2532C","2544G",4.30393289541937,52.0527610273044,4.259543,52.04253
"2584","2544G",4.279296,52.10258,4.259543,52.04253
"2543A","2382",4.264118,52.04346,4.522523,52.12776
"2382","2544M",4.522523,52.12776,4.251294,52.03961
"2544M","2584",4.251294,52.03961,4.279296,52.10258
"2584","2544M",4.279296,52.10258,4.251294,52.03961
"2544M","2543V",4.251294,52.03961,4.259972,52.03965
"2543V","2544M",4.259972,52.03965,4.251294,52.03961
"2544J","2544L",4.258303,52.04502,4.251908,52.03512
"2544L","2544J",4.251908,52.03512,4.258303,52.04502
"2544J","2543S",4.258303,52.04502,4.265859,52.04036
"2543S","2544J",4.265859,52.04036,4.258303,52.04502
"2544H","2543R",4.260587,52.0458,4.266393,52.04289
"2543R","2545J",4.266393,52.04289,4.273905,52.05018
"2545J","2544H",4.273905,52.05018,4.260587,52.0458
"2544H","2544N",4.260587,52.0458,4.244986,52.03423
"2544C","2583",4.253386,52.04675,4.256884,52.09254
"2583","2544C",4.256884,52.09254,4.253386,52.04675
"2671","2544V",4.208966,51.99332,4.25996,52.04548
"2544R","2544R",4.250122,52.03996,4.250122,52.03996
"2353","2511",4.53855,52.16652,4.317539,52.07851
"2597","2544K",4.313337,52.10758,4.258285,52.04415
"2544K","2532B",4.258285,52.04415,4.2979209377582,52.0471157904556
"2532B","2544K",4.2979209377582,52.0471157904556,4.258285,52.04415
"2544X","1012",4.258736,52.04858,4.896023,52.37454
"1012","2544X",4.896023,52.37454,4.258736,52.04858
"2544K","2382",4.258285,52.04415,4.522523,52.12776
"2382","2544K",4.522523,52.12776,4.258285,52.04415
"2382","2543A",4.522523,52.12776,4.264118,52.04346
"2544T","1012",4.255624,52.04371,4.896023,52.37454
"1012","2544T",4.896023,52.37454,4.255624,52.04371
"2544T","2532B",4.255624,52.04371,4.2979209377582,52.0471157904556
"2532B","2544T",4.2979209377582,52.0471157904556,4.255624,52.04371
"2544T","2583",4.255624,52.04371,4.256884,52.09254
"2583","2544T",4.256884,52.09254,4.255624,52.04371
"2583","2543A",4.256884,52.09254,4.264118,52.04346
"2545D","2545G",4.270413,52.04476,4.275293,52.04924
"2545G","2545D",4.275293,52.04924,4.270413,52.04476
"2545D","9711",4.270413,52.04476,6.569368,53.21628
"9711","2545D",6.569368,53.21628,4.270413,52.04476
"2544M","2521",4.251294,52.03961,4.318427,52.06328
"2521","2544M",4.318427,52.06328,4.251294,52.03961
"2544S","2671",4.250917,52.04168,4.208966,51.99332
"2671","2544S",4.208966,51.99332,4.250917,52.04168
"2544X","2544M",4.258736,52.04858,4.251294,52.03961
"2544M","2544X",4.251294,52.03961,4.258736,52.04858
"2544X","2544G",4.258736,52.04858,4.259543,52.04253
"2543A","2511",4.264118,52.04346,4.317539,52.07851
"2544V","2544L",4.25996,52.04548,4.251908,52.03512
"2544L","2584",4.251908,52.03512,4.279296,52.10258
"2584","2544V",4.279296,52.10258,4.25996,52.04548
"2713","2284",4.484199,52.05438,4.313038,52.04115
"2713","2547",4.484199,52.05438,4.266762,52.06093
"2547","2544T",4.266762,52.06093,4.255624,52.04371
"2544T","2553",4.255624,52.04371,4.221591,52.04493
"2544G","2665",4.259543,52.04253,4.534548,52.02257
"2665","2544G",4.534548,52.02257,4.259543,52.04253
"2544G","2532R",4.259543,52.04253,4.2950248696903,52.0484979847576
"2532R","2544G",4.2950248696903,52.0484979847576,4.259543,52.04253
"2544T","2525",4.255624,52.04371,4.303305,52.06238
"2544T","2284",4.255624,52.04371,4.313038,52.04115
"2284","2511",4.313038,52.04115,4.317539,52.07851
"2544T","2547",4.255624,52.04371,4.266762,52.06093
"2544K","2914",4.258285,52.04415,4.621772,51.97679
"2914","2544K",4.621772,51.97679,4.258285,52.04415
"2544S","2382",4.250917,52.04168,4.522523,52.12776
"2382","2544S",4.522523,52.12776,4.250917,52.04168
"2597","2382",4.313337,52.10758,4.522523,52.12776
"2552","2671",4.247789,52.05459,4.208966,51.99332
"2544C","2681",4.253386,52.04675,4.185465,52.03159
"2681","2544C",4.185465,52.03159,4.253386,52.04675
"2544C","2544E",4.253386,52.04675,4.250288,52.04648
"2544E","2544C",4.250288,52.04648,4.253386,52.04675
"2544C","2532R",4.253386,52.04675,4.2950248696903,52.0484979847576
"2532R","2544C",4.2950248696903,52.0484979847576,4.253386,52.04675
"2564","2544V",4.258003,52.06811,4.25996,52.04548
"2544V","2514",4.25996,52.04548,4.308987,52.08523
"2514","2544V",4.308987,52.08523,4.25996,52.04548
"2544K","2532R",4.258285,52.04415,4.2950248696903,52.0484979847576
"2544W","2542J",4.257962,52.04676,4.25810585894184,52.0385334972944
"2542J","2544W",4.25810585894184,52.0385334972944,4.257962,52.04676
"2544W","2545H",4.257962,52.04676,4.282732,52.04369
"2545H","2544W",4.282732,52.04369,4.257962,52.04676
"2544W","2591",4.257962,52.04676,4.364334,52.0935
"2591","2544W",4.364334,52.0935,4.257962,52.04676
"2544S","3011",4.250917,52.04168,4.487522,51.91868
"3011","2544S",4.487522,51.91868,4.250917,52.04168
"2544S","2545H",4.250917,52.04168,4.282732,52.04369
"2671","2544H",4.208966,51.99332,4.260587,52.0458
"2543B","2545G",4.261462,52.04082,4.275293,52.04924
"2543A","2543B",4.264118,52.04346,4.261462,52.04082
"2545H","2542J",4.282732,52.04369,4.25810585894184,52.0385334972944
"2544R","2671",4.250122,52.03996,4.208966,51.99332
"2671","2544R",4.208966,51.99332,4.250122,52.03996
"2544X","2665",4.258736,52.04858,4.534548,52.02257
"2665","2544X",4.534548,52.02257,4.258736,52.04858
"2544C","1012",4.253386,52.04675,4.896023,52.37454
"1012","2544C",4.896023,52.37454,4.253386,52.04675
"2544J","1043",4.258303,52.04502,4.823093,52.38991
"1043","2544J",4.823093,52.38991,4.258303,52.04502
"2544J","2533S",4.258303,52.04502,4.28645030227064,52.0553882157222
"2544C","2651",4.253386,52.04675,4.470929,52.00237
"2651","2544C",4.470929,52.00237,4.253386,52.04675
"2544K","2545J",4.258285,52.04415,4.273905,52.05018
"2545J","2544K",4.273905,52.05018,4.258285,52.04415
"2544K","2514",4.258285,52.04415,4.308987,52.08523
"2514","2544K",4.308987,52.08523,4.258285,52.04415
"2544G","2545B",4.259543,52.04253,4.27496,52.04384
"2545B","2544G",4.27496,52.04384,4.259543,52.04253
"2544G","2353",4.259543,52.04253,4.53855,52.16652
"2353","2544G",4.53855,52.16652,4.259543,52.04253
"2512","2545B",4.304762,52.07346,4.27496,52.04384
"2544T","3011",4.255624,52.04371,4.487522,51.91868
"3011","2544T",4.487522,51.91868,4.255624,52.04371
"2544W","2553",4.257962,52.04676,4.221591,52.04493
"2553","2544W",4.221591,52.04493,4.257962,52.04676
"2544X","3011",4.258736,52.04858,4.487522,51.91868
"3011","2544X",4.487522,51.91868,4.258736,52.04858
"2544C","2512",4.253386,52.04675,4.304762,52.07346
"2512","2544C",4.304762,52.07346,4.253386,52.04675
"2583","2543B",4.256884,52.09254,4.261462,52.04082
"2544G","2548",4.259543,52.04253,4.290399,52.02944
"2548","2544G",4.290399,52.02944,4.259543,52.04253
"2544H","2525",4.260587,52.0458,4.303305,52.06238
"2525","2544H",4.303305,52.06238,4.260587,52.0458
"2544C","2553",4.253386,52.04675,4.221591,52.04493
"2553","2544C",4.221591,52.04493,4.253386,52.04675
"2544J","2652",4.258303,52.04502,4.460542,51.99096
"2652","2544J",4.460542,51.99096,4.258303,52.04502
"2544T","2543R",4.255624,52.04371,4.266393,52.04289
"2553","2544T",4.221591,52.04493,4.255624,52.04371
"2584","2543B",4.279296,52.10258,4.261462,52.04082
"2544H","2533V",4.260587,52.0458,4.28958147243358,52.0502735545442
"2532R","2544M",4.2950248696903,52.0484979847576,4.251294,52.03961
"2544J","2685",4.258303,52.04502,4.223557,52.02624
"2685","2544J",4.223557,52.02624,4.258303,52.04502
"2544R","2681",4.250122,52.03996,4.185465,52.03159
