"departure","arrival","departure_longitude","departure_latitude","arrival_longitude","arrival_latitude"
"2533A","2546A","4.275727","4.278652","52.05363","52.05775"
"2545B","2546V","4.274960","4.275566","52.04384","52.05969"
"2546T","2564","4.258003","4.276004","52.05926","52.06811"
"2546T","2546T","4.276004","4.276004","52.05926","52.05926"
"2526","2545C","4.265949","4.307563","52.05641","52.06804"
"2545G","2545G","4.275293","4.275293","52.04924","52.04924"
"2542N","2546T","4.259759","4.276004","52.03313","52.05926"
"2545E","2597","4.265062","4.313337","52.05389","52.10758"
"1435","2545E","4.265062","4.702336","52.05389","52.25945"
"2288","2545E","4.265062","4.337166","52.03277","52.05389"
"2552","2563","4.247789","4.270556","52.05459","52.07270"
"2544N","2546A","4.244986","4.275727","52.03423","52.05775"
"2546X","2573","4.277613","4.284134","52.06074","52.06537"
"2545G","2573","4.275293","4.284134","52.04924","52.06537"
"2546X","2616","4.277613","4.378230","52.01987","52.06074"
"2511","2546C","4.273469","4.317539","52.05666","52.07851"
"2512","2546C","4.273469","4.304762","52.05666","52.07346"
"2546A","2573","4.275727","4.284134","52.05775","52.06537"
"2544N","2545G","4.244986","4.275293","52.03423","52.04924"
"2521","2546A","4.275727","4.318427","52.05775","52.06328"
"2546A","2546B","4.273997","4.275727","52.05775","52.05912"
"2546A","2616","4.275727","4.378230","52.01987","52.05775"
"2546V","2573","4.275566","4.284134","52.05969","52.06537"
"2546V","2596","4.275566","4.319509","52.05969","52.09274"
"2546V","2564","4.258003","4.275566","52.05969","52.06811"
"2545G","2564","4.258003","4.275293","52.04924","52.06811"
"2545V","2546C","4.268400","4.273469","52.05004","52.05666"
"2545V","2562","4.268400","4.281926","52.05004","52.07473"
"2288","2545C","4.265949","4.337166","52.03277","52.05641"
"2288","2548","4.290399","4.337166","52.02944","52.03277"
"2542E","2546C","4.267380","4.273469","52.03587","52.05666"
"2542E","2543A","4.264118","4.267380","52.03587","52.04346"
"2518","2543B","4.261462","4.294222","52.04082","52.08114"
"2546S","2722","4.271055","4.513164","52.05349","52.05787"
"2546V","2593","4.275566","4.342739","52.05969","52.08531"
"2545E","2565","4.258572","4.265062","52.05389","52.07543"
"2565","2625","4.258572","4.339376","51.99161","52.07543"
"2545E","2625","4.265062","4.339376","51.99161","52.05389"
"2541R","2546X","4.277613","4.280996","52.04303","52.06074"
"2545E","2545H","4.265062","4.282732","52.04369","52.05389"
"2545G","2563","4.270556","4.275293","52.04924","52.07270"
"2245","2546S","4.271055","4.399369","52.05787","52.12127"
"2546B","2595","4.273997","4.334532","52.05912","52.08087"
"2543B","2595","4.261462","4.334532","52.04082","52.08087"
"2546B","2554","4.219691","4.273997","52.05912","52.06499"
"2552","2554","4.219691","4.247789","52.05459","52.06499"
"2545C","2545E","4.265062","4.265949","52.05389","52.05641"
"2546R","2563","4.268876","4.270556","52.05706","52.07270"
"2533C","2546V","4.275566","4.293283","52.04874","52.05969"
"2516","2546C","4.273469","4.338401","52.05666","52.06783"
"2516","2542N","4.259759","4.338401","52.03313","52.06783"
"2546C","2571","4.273469","4.286918","52.05666","52.06937"
"2546B","2546C","4.273469","4.273997","52.05666","52.05912"
"2546C","2566","4.252308","4.273469","52.05666","52.08079"
"2544D","2546V","4.251671","4.275566","52.04935","52.05969"
"2544C","2546R","4.253386","4.268876","52.04675","52.05706"
"2533A","2546R","4.268876","4.278652","52.05363","52.05706"
"2545V","2546T","4.268400","4.276004","52.05004","52.05926"
"2546T","2616","4.276004","4.378230","52.01987","52.05926"
"2543B","2546X","4.261462","4.277613","52.04082","52.06074"
"2545E","2553","4.221591","4.265062","52.04493","52.05389"
"2545E","2571","4.265062","4.286918","52.05389","52.06937"
"2545J","2546T","4.273905","4.276004","52.05018","52.05926"
"2545J","2547","4.266762","4.273905","52.05018","52.06093"
"1171","2546R","4.268876","4.775848","52.05706","52.33033"
"2546R","3012","4.268876","4.476193","51.91861","52.05706"
"2546C","2564","4.258003","4.273469","52.05666","52.06811"
"2543A","2546S","4.264118","4.271055","52.04346","52.05787"
"2546V","2595","4.275566","4.334532","52.05969","52.08087"
"2545C","2596","4.265949","4.319509","52.05641","52.09274"
"2545A","2596","4.263082","4.319509","52.05302","52.09274"
"2542E","2546X","4.267380","4.277613","52.03587","52.06074"
"2546B","2909","4.273997","4.545104","51.91413","52.05912"
"2512","2546B","4.273997","4.304762","52.05912","52.07346"
"2275","2546E","4.271158","4.352716","52.05806","52.06283"
"2512","2546X","4.277613","4.304762","52.06074","52.07346"
"2512","2546T","4.276004","4.304762","52.05926","52.07346"
"2515","2545A","4.263082","4.321192","52.05302","52.07270"
"2511","2545A","4.263082","4.317539","52.05302","52.07851"
"2521","2546V","4.275566","4.318427","52.05969","52.06328"
"2545E","3171","4.265062","4.399210","51.85498","52.05389"
"2545J","2546V","4.273905","4.275566","52.05018","52.05969"
"2518","2546T","4.276004","4.294222","52.05926","52.08114"
"2518","2552","4.247789","4.294222","52.05459","52.08114"
"2545V","2546E","4.268400","4.271158","52.05004","52.05806"
"2546A","2546A","4.275727","4.275727","52.05775","52.05775"
"2333","2546C","4.273469","4.468049","52.05666","52.16816"
"2533H","2546C","4.273469","4.290701","52.04870","52.05666"
"2544H","2546S","4.260587","4.271055","52.04580","52.05787"
"2546S","2584","4.271055","4.279296","52.05787","52.10258"
"2542J","2546V","4.258106","4.275566","52.03853","52.05969"
"2545H","2547","4.266762","4.282732","52.04369","52.06093"
"2275","2546R","4.268876","4.352716","52.05706","52.06283"
"2275","2555","4.225491","4.352716","52.06100","52.06283"
"2546R","2555","4.225491","4.268876","52.05706","52.06100"
"2546A","2722","4.275727","4.513164","52.05349","52.05775"
"2245","2546A","4.275727","4.399369","52.05775","52.12127"
"2543A","2546X","4.264118","4.277613","52.04346","52.06074"
"2291","2545E","4.265062","4.277017","52.01948","52.05389"
"2291","2492","4.277017","4.409169","52.01948","52.06619"
"2492","2545E","4.265062","4.409169","52.05389","52.06619"
"2253","2545E","4.265062","4.451775","52.05389","52.13857"
"2545C","2546X","4.265949","4.277613","52.05641","52.06074"
"2545C","2681","4.185465","4.265949","52.03159","52.05641"
"2571","2681","4.185465","4.286918","52.03159","52.06937"
"2545C","2571","4.265949","4.286918","52.05641","52.06937"
"2546C","2573","4.273469","4.284134","52.05666","52.06537"
"2545C","2742","4.265949","4.625176","52.04480","52.05641"
"2533V","2546R","4.268876","4.289581","52.05027","52.05706"
"2245","2546B","4.273997","4.399369","52.05912","52.12127"
"2542N","2546R","4.259759","4.268876","52.03313","52.05706"
"2542K","2546R","4.263124","4.268876","52.03644","52.05706"
"2545E","3511","4.265062","5.115988","52.05389","52.08832"
"2545G","3511","4.275293","5.115988","52.04924","52.08832"
"2546X","2566","4.252308","4.277613","52.06074","52.08079"
"2285","2545E","4.265062","4.302551","52.03807","52.05389"
"2533S","2545E","4.265062","4.286450","52.05389","52.05539"
"2546B","2596","4.273997","4.319509","52.05912","52.09274"
"2533H","2546B","4.273997","4.290701","52.04870","52.05912"
"2546B","2555","4.225491","4.273997","52.05912","52.06100"
"2546E","2546T","4.271158","4.276004","52.05806","52.05926"
"2544M","2546T","4.251294","4.276004","52.03961","52.05926"
"2544E","2546T","4.250288","4.276004","52.04648","52.05926"
"2544N","2546V","4.244986","4.275566","52.03423","52.05969"
"2545H","2546X","4.277613","4.282732","52.04369","52.06074"
"2544M","2546A","4.251294","4.275727","52.03961","52.05775"
"2518","2546V","4.275566","4.294222","52.05969","52.08114"
"2546V","2584","4.275566","4.279296","52.05969","52.10258"
"2545A","2711","4.263082","4.492151","52.05302","52.06161"
"2545A","2545H","4.263082","4.282732","52.04369","52.05302"
"2533V","2546B","4.273997","4.289581","52.05027","52.05912"
"2533V","2545G","4.275293","4.289581","52.04924","52.05027"
"2533V","2566","4.252308","4.289581","52.05027","52.08079"
"2533J","2546B","4.273997","4.293881","52.05090","52.05912"
"1171","2546V","4.275566","4.775848","52.05969","52.33033"
"2533E","2546V","4.275566","4.293278","52.05278","52.05969"
"2543V","2546V","4.259972","4.275566","52.03965","52.05969"
"2546T","2555","4.225491","4.276004","52.05926","52.06100"
"2511","2596","4.317539","4.319509","52.07851","52.09274"
"2541R","2545C","4.265949","4.280996","52.04303","52.05641"
"2533V","2541X","4.274327","4.289581","52.05027","52.05410"
"2514","2541X","4.274327","4.308987","52.05410","52.08523"
"2546R","2565","4.258572","4.268876","52.05706","52.07543"
"2546B","2722","4.273997","4.513164","52.05349","52.05912"
"2566","2722","4.252308","4.513164","52.05349","52.08079"
"2512","2544N","4.244986","4.304762","52.03423","52.07346"
"2545E","2546S","4.265062","4.271055","52.05389","52.05787"
"2543A","2545E","4.264118","4.265062","52.04346","52.05389"
"2544H","2546T","4.260587","4.276004","52.04580","52.05926"
"2543A","2546R","4.264118","4.268876","52.04346","52.05706"
"2514","2546R","4.268876","4.308987","52.05706","52.08523"
"2545C","2546A","4.265949","4.275727","52.05641","52.05775"
"2545N","2546A","4.275727","4.278895","52.04789","52.05775"
"2533A","2546C","4.273469","4.278652","52.05363","52.05666"
"2546V","2627","4.275566","4.371840","51.98532","52.05969"
"2545C","2627","4.265949","4.371840","51.98532","52.05641"
"2547","2548","4.266762","4.290399","52.02944","52.06093"
"2516","2546E","4.271158","4.338401","52.05806","52.06783"
"2516","2547","4.266762","4.338401","52.06093","52.06783"
"2616","3012","4.378230","4.476193","51.91861","52.01987"
"2546E","2616","4.271158","4.378230","52.01987","52.05806"
"2546B","3012","4.273997","4.476193","51.91861","52.05912"
"2545E","2546A","4.265062","4.275727","52.05389","52.05775"
"2544L","2545E","4.251908","4.265062","52.03512","52.05389"
"2546E","2563","4.270556","4.271158","52.05806","52.07270"
"2547","2563","4.266762","4.270556","52.06093","52.07270"
"2546V","2909","4.275566","4.545104","51.91413","52.05969"
"2533B","2546V","4.275566","4.284102","52.04869","52.05969"
"2545H","2909","4.282732","4.545104","51.91413","52.04369"
"2545A","2546V","4.263082","4.275566","52.05302","52.05969"
"2511","2515","4.317539","4.321192","52.07270","52.07851"
"2291","2544J","4.258303","4.277017","52.01948","52.04502"
"2545V","2547","4.266762","4.268400","52.05004","52.06093"
"2512","2546A","4.275727","4.304762","52.05775","52.07346"
"2518","2533J","4.293881","4.294222","52.05090","52.08114"
"2533H","2533S","4.286450","4.290701","52.04870","52.05539"
"2548","2681","4.185465","4.290399","52.02944","52.03159"
"2545C","2545V","4.265949","4.268400","52.05004","52.05641"
"2533H","2545C","4.265949","4.290701","52.04870","52.05641"
"2546B","2624","4.273997","4.355772","51.99516","52.05912"
"2546C","2624","4.273469","4.355772","51.99516","52.05666"
"2284","2546E","4.271158","4.313038","52.04115","52.05806"
"2245","2546E","4.271158","4.399369","52.05806","52.12127"
"2546A","2595","4.275727","4.334532","52.05775","52.08087"
"2516","3511","4.338401","5.115988","52.06783","52.08832"
"2516","2545E","4.265062","4.338401","52.05389","52.06783"
"2547","2564","4.258003","4.266762","52.06093","52.06811"
"2511","2547","4.266762","4.317539","52.06093","52.07851"
"2516","2546X","4.277613","4.338401","52.06074","52.06783"
"2511","2516","4.317539","4.338401","52.06783","52.07851"
"2521","2546C","4.273469","4.318427","52.05666","52.06328"
"2546S","2616","4.271055","4.378230","52.01987","52.05787"
"2544D","2546C","4.251671","4.273469","52.04935","52.05666"
"2546A","2584","4.275727","4.279296","52.05775","52.10258"
"2545C","2566","4.252308","4.265949","52.05641","52.08079"
"2544H","2566","4.252308","4.260587","52.04580","52.08079"
"2541X","2545H","4.274327","4.282732","52.04369","52.05410"
"2514","2573","4.284134","4.308987","52.06537","52.08523"
"2546X","2722","4.277613","4.513164","52.05349","52.06074"
"2545E","3015","4.265062","4.468389","51.91203","52.05389"
"3015","4.468389","51.91203","53.21628","6.569368","9711"
"2545E","4.265062","52.05389","53.21628","6.569368","9711"
"2541X","2582","4.274327","4.276608","52.05410","52.09343"
"2533L","2685","4.223557","4.296128","52.02624","52.05247"
"2533L","2541X","4.274327","4.296128","52.05247","52.05410"
"2514","2545A","4.263082","4.308987","52.05302","52.08523"
"2545C","2678","4.255695","4.265949","51.97477","52.05641"
"2533H","2546R","4.268876","4.290701","52.04870","52.05706"
"2546T","2584","4.276004","4.279296","52.05926","52.10258"
"2533J","2546T","4.276004","4.293881","52.05090","52.05926"
"2543A","2545C","4.264118","4.265949","52.04346","52.05641"
"2514","2546E","4.271158","4.308987","52.05806","52.08523"
"2546E","2546R","4.268876","4.271158","52.05706","52.05806"
"2533L","2546R","4.268876","4.296128","52.05247","52.05706"
"2554","2565","4.219691","4.258572","52.06499","52.07543"
"2541X","3066","4.274327","4.549460","51.93467","52.05410"
"2533A","2541X","4.274327","4.278652","52.05363","52.05410"
"2544M","2548","4.251294","4.290399","52.02944","52.03961"
"2541X","2548","4.274327","4.290399","52.02944","52.05410"
"2533J","2541X","4.274327","4.293881","52.05090","52.05410"
"2541X","2565","4.258572","4.274327","52.05410","52.07543"
"2555","2595","4.225491","4.334532","52.06100","52.08087"
"2542J","2546R","4.258106","4.268876","52.03853","52.05706"
"2545C","2546R","4.265949","4.268876","52.05641","52.05706"
"2533B","2545E","4.265062","4.284102","52.04869","52.05389"
"2544M","2545C","4.251294","4.265949","52.03961","52.05641"
"2546R","2616","4.268876","4.378230","52.01987","52.05706"
"2533V","2546X","4.277613","4.289581","52.05027","52.06074"
"2245","2546X","4.277613","4.399369","52.06074","52.12127"
"2547","2562","4.266762","4.281926","52.06093","52.07473"
"2533J","2545C","4.265949","4.293881","52.05090","52.05641"
"2514","2543B","4.261462","4.308987","52.04082","52.08523"
"2545V","2546A","4.268400","4.275727","52.05004","52.05775"
"2542E","2546E","4.267380","4.271158","52.03587","52.05806"
"2543A","2546T","4.264118","4.276004","52.04346","52.05926"
"2543A","2544N","4.244986","4.264118","52.03423","52.04346"
"2544N","2546T","4.244986","4.276004","52.03423","52.05926"
"2533H","2546T","4.276004","4.290701","52.04870","52.05926"
"2533C","2546X","4.277613","4.293283","52.04874","52.06074"
"2512","2555","4.225491","4.304762","52.06100","52.07346"
"2542J","2546E","4.258106","4.271158","52.03853","52.05806"
"2533H","2542J","4.258106","4.290701","52.03853","52.04870"
"2533H","2546E","4.271158","4.290701","52.04870","52.05806"
"2545V","2584","4.268400","4.279296","52.05004","52.10258"
"2546S","2596","4.271055","4.319509","52.05787","52.09274"
"2542J","2546A","4.258106","4.275727","52.03853","52.05775"
"2546R","2722","4.268876","4.513164","52.05349","52.05706"
"2542N","2722","4.259759","4.513164","52.03313","52.05349"
"2545A","2546B","4.263082","4.273997","52.05302","52.05912"
"2584","3012","4.279296","4.476193","51.91861","52.10258"
"2541X","2909","4.274327","4.545104","51.91413","52.05410"
"2284","2541X","4.274327","4.313038","52.04115","52.05410"
"2544E","2546B","4.250288","4.273997","52.04648","52.05912"
"2543A","2596","4.264118","4.319509","52.04346","52.09274"
"2544G","2546B","4.259543","4.273997","52.04253","52.05912"
"2545C","2546B","4.265949","4.273997","52.05641","52.05912"
"2285","2545C","4.265949","4.302551","52.03807","52.05641"
"2542J","2546B","4.258106","4.273997","52.03853","52.05912"
"1816","2545E","4.265062","4.720214","52.05389","52.63351"
"2275","2546B","4.273997","4.352716","52.05912","52.06283"
"2533B","2546B","4.273997","4.284102","52.04869","52.05912"
"2275","2533H","4.290701","4.352716","52.04870","52.06283"
"2541X","2544G","4.259543","4.274327","52.04253","52.05410"
"2546T","2624","4.276004","4.355772","51.99516","52.05926"
"2533A","2546T","4.276004","4.278652","52.05363","52.05926"
"2545A","4.263082","52.05302","53.21628","6.569368","9711"
"2546X","3012","4.277613","4.476193","51.91861","52.06074"
"2546X","2546X","4.277613","4.277613","52.06074","52.06074"
"2533L","2547","4.266762","4.296128","52.05247","52.06093"
"2545N","3511","4.278895","5.115988","52.04789","52.08832"
"2511","2544N","4.244986","4.317539","52.03423","52.07851"
"2546S","2593","4.271055","4.342739","52.05787","52.08531"
"2533J","2593","4.293881","4.342739","52.05090","52.08531"
"2546R","2595","4.268876","4.334532","52.05706","52.08087"
"2275","2546C","4.273469","4.352716","52.05666","52.06283"
"2533G","2546C","4.273469","4.289047","52.04810","52.05666"
"2545H","2546C","4.273469","4.282732","52.04369","52.05666"
"2546X","2595","4.277613","4.334532","52.06074","52.08087"
"2533B","2546T","4.276004","4.284102","52.04869","52.05926"
"2533V","2546V","4.275566","4.289581","52.05027","52.05969"
"2533L","2545E","4.265062","4.296128","52.05247","52.05389"
"2518","2564","4.258003","4.294222","52.06811","52.08114"
"2533S","2565","4.258572","4.286450","52.05539","52.07543"
"2284","2546A","4.275727","4.313038","52.04115","52.05775"
"2542N","2546B","4.259759","4.273997","52.03313","52.05912"
"1012","2545C","4.265949","4.896023","52.05641","52.37454"
