"departure","arrival","departure_y","departure_x","arrival_y","arrival_x","travel_time","distance"
"2544N","2566",52.0342293799336,4.24498616242454,52.08079,4.252308,-1,-1
"2545E","1012",52.05389,4.265062,52.37454,4.896023,76.55,71.27742
"2546E","2514",52.05806,4.271158,52.08523,4.308987,21.3333333333333,5.84057
"2546R","2284",52.05706,4.268876,52.04115,4.313038,13.8833333333333,4.75477
"2541X","2565",52.0541032153245,4.27432718219758,52.07543,4.258572,12.1166666666667,3.33004
"2541X","2719",52.0541032153245,4.27432718219758,52.04267,4.471343,29.4,19.29891
"2546E","2284",52.05806,4.271158,52.04115,4.313038,14.2,4.88173
"2544G","2515",52.0425265562463,4.25954339365026,52.0727,4.321192,26.8833333333333,7.63922
"2541X","3194",52.0541032153245,4.27432718219758,51.87004,4.371524,32.85,25.08494
"2291","2541H",52.01948,4.277017,52.0424571974791,4.27793394933281,13.0333333333333,4.02621
"2616","2544C",52.01987,4.37823,52.0467546104116,4.25338619540227,-1,-1
"2566","2545A",52.08079,4.252308,52.0530226817073,4.26308177456596,17.45,4.71606
"2518","2533A",52.08114,4.294222,52.0536330532777,4.27865212084885,18.45,4.41342
"2596","2533J",52.09274,4.319509,52.0509015842924,4.29388139874333,22.3166666666667,7.469
"2564","2533J",52.06811,4.258003,52.0509015842924,4.29388139874333,13.9333333333333,4.36222
